order,city_id,x,y
0,220,32150,56116.7
1,205,32066.7,56350
2,234,32233.3,56500
3,236,32250,56516.7
4,252,32350,56550
5,261,32383.3,56683.3
6,265,32400,56716.7
7,280,32483.3,56350
8,272,32433.3,56350
9,268,32416.7,56333.3
10,267,32416.7,56166.7
11,277,32466.7,56166.7
12,284,32500,56033.3
13,274,32450,56033.3
14,244,32333.3,55966.7
15,243,32333.3,55883.3
16,251,32350,55833.3
17,291,32533.3,55500
18,298,32600,55583.3
19,316,32716.7,55600
20,324,32766.7,55633.3
21,321,32750,55650
22,300,32616.7,55833.3
23,329,32800,55800
24,328,32783.3,55900
25,339,32866.7,55916.7
26,360,33000,55783.3
27,369,33066.7,55850
28,370,33083.3,55966.7
29,378,33116.7,55983.3
30,345,32900,56083.3
31,346,32900,56133.3
32,335,32833.3,56183.3
33,305,32633.3,56350
34,301,32616.7,56483.3
35,330,32800,56416.7
36,336,32833.3,56433.3
37,332,32816.7,56516.7
38,340,32866.7,56466.7
39,364,33016.7,56483.3
40,368,33050,56483.3
41,371,33083.3,56183.3
42,400,33250,56016.7
43,386,33183.3,55700
44,414,33350,55633.3
45,413,33350,55616.7
46,423,33416.7,55633.3
47,432,33466.7,55616.7
48,434,33483.3,55566.7
49,450,33550,55666.7
50,484,33816.7,55550
51,491,33866.7,55550
52,525,34033.3,55650
53,521,34000,55666.7
54,506,33933.3,55683.3
55,510,33950,55850
56,529,34050,55883.3
57,563,34250,55933.3
58,574,34300,55966.7
59,550,34183.3,55733.3
60,561,34233.3,55733.3
61,587,34350,55766.7
62,598,34366.7,55783.3
63,626,34450,55783.3
64,648,34566.7,55700
65,670,34683.3,55683.3
66,684,34750,55683.3
67,680,34733.3,55716.7
68,689,34766.7,55750
69,673,34700,55900
70,662,34650,55866.7
71,649,34583.3,55833.3
72,647,34550,55883.3
73,620,34433.3,55983.3
74,638,34497.5,56037.2
75,625,34449.7,56079.2
76,627,34450,56166.7
77,654,34600,56133.3
78,651,34589.4,56252.8
79,666,34665,56219.4
80,672,34698.3,56217.5
81,678,34726.4,56220
82,688,34764.2,56213.9
83,685,34761.7,56223.6
84,696,34800,56233.3
85,695,34800,56216.7
86,701,34816.7,56183.3
87,710,34858.1,56170.8
88,713,34866.7,56166.7
89,717,34883.3,56150
90,714,34870.6,56133.6
91,707,34850,56116.7
92,703,34833.3,56116.7
93,702,34828.6,56139.4
94,700,34816.7,56100
95,698,34803.1,56085.8
96,682,34742.2,56098.3
97,674,34715.3,56073.3
98,660,34646.9,56062.8
99,669,34666.7,56000
100,657,34633.3,55966.7
101,677,34716.7,55950
102,681,34733.6,56036.7
103,686,34762.5,56020.6
104,690,34781.1,56053.3
105,699,34813.1,56044.7
106,706,34850,56083.3
107,711,34860.3,56052.2
108,716,34877.2,56029.7
109,722,34885.3,56060.6
110,725,34900,56100
111,726,34900,56133.3
112,727,34900,56150
113,732,34909.7,56152.2
114,733,34922.8,56159.7
115,729,34905,56168.3
116,728,34900,56183.3
117,718,34883.3,56183.3
