order,city_id,x,y
0,535,19616.7,27033.3
1,544,19650,27050
2,538,19633.3,27066.7
3,545,19650,27083.3
4,539,19633.3,27100
5,536,19616.7,27116.7
6,523,19566.7,27066.7
7,516,19550,27050
8,522,19566.7,27033.3
9,509,19533.3,26916.7
10,439,19383.3,26916.7
11,444,19400,26966.7
12,434,19366.7,26983.3
13,427,19350,27016.7
14,435,19366.7,27050
15,440,19383.3,27016.7
16,452,19416.7,27033.3
17,445,19400,27066.7
18,446,19400,27083.3
19,453,19416.7,27166.7
20,447,19400,27200
21,458,19433.3,27233.3
22,469,19450,27250
23,487,19483.3,27233.3
24,503,19516.7,27233.3
25,477,19466.7,27200
26,486,19483.3,27183.3
27,476,19466.7,27150
28,457,19433.3,27133.3
29,468,19450,27066.7
30,475,19466.7,27066.7
31,474,19466.7,27033.3
32,467,19450,27016.7
33,485,19483.3,27050
34,496,19500,27066.7
35,497,19500,27100
36,511,19533.3,27100
37,510,19533.3,27083.3
38,512,19533.3,27133.3
39,524,19566.7,27133.3
40,525,19583.3,27133.3
41,531,19600,27166.7
42,517,19550,27166.7
43,513,19533.3,27216.7
44,514,19533.3,27283.3
45,488,19483.3,27283.3
46,478,19466.7,27316.7
47,470,19450,27283.3
48,448,19400,27283.3
49,454,19416.7,27333.3
50,479,19466.7,27366.7
51,489,19483.3,27366.7
52,498,19500,27400
53,459,19433.3,27400
54,480,19466.7,27466.7
55,460,19433.3,27500
56,471,19450,27516.7
57,461,19433.3,27516.7
58,422,19333.3,27533.3
59,416,19300,27533.3
60,405,19266.7,27550
61,404,19266.7,27516.7
62,415,19300,27516.7
63,421,19333.3,27500
64,441,19383.3,27466.7
65,436,19366.7,27433.3
66,429,19350,27400
67,428,19350,27383.3
68,419,19316.7,27366.7
69,418,19316.7,27333.3
70,407,19283.3,27333.3
71,401,19266.7,27366.7
72,402,19266.7,27400
73,414,19300,27416.7
74,408,19283.3,27450
75,403,19266.7,27433.3
76,385,19183.3,27466.7
77,392,19216.7,27483.3
78,393,19216.7,27516.7
79,394,19216.7,27533.3
80,386,19183.3,27516.7
81,382,19166.7,27516.7
82,378,19133.3,27533.3
83,356,18950,27516.7
84,349,18900,27466.7
85,346,18866.7,27433.3
86,347,18883.3,27416.7
87,358,18966.7,27416.7
88,344,18816.7,27166.7
89,328,18616.7,27166.7
90,327,18616.7,26866.7
91,325,18583.3,26316.7
92,245,17933.3,25833.3
93,306,18366.7,26483.3
94,297,18316.7,27066.7
95,255,18016.7,27133.3
96,237,17900,27300
97,93,17616.7,27333.3
98,94,17616.7,27716.7
99,88,17533.3,27900
100,84,17483.3,27883.3
101,85,17483.3,27950
102,86,17483.3,27983.3
103,82,17466.7,28050
104,49,17183.3,28066.7
105,46,17150,28116.7
106,42,17100,28400
107,41,17083.3,28400
108,22,16816.7,28350
109,8,16516.7,28800
110,2,16033.3,28850
111,6,16300,29250
112,44,17133.3,29200
113,32,16950,29300
114,25,16900,29416.7
115,24,16850,29416.7
116,23,16816.7,29683.3
117,26,16900,29750
118,17,16733.3,29883.3
119,12,16666.7,29766.7
120,7,16500,29933.3
121,9,16516.7,29983.3
122,1,15700,30316.7
123,13,16666.7,30700
124,15,16716.7,30900
125,28,16916.7,30700
126,33,16950,30500
127,37,17033.3,30433.3
128,19,16750,30233.3
129,27,16900,30150
130,52,17266.7,30033.3
131,79,17416.7,30166.7
132,68,17366.7,30200
133,66,17350,30233.3
134,73,17383.3,30400
135,60,17316.7,30516.7
136,47,17150,30666.7
137,89,17533.3,30450
138,97,17650,30483.3
139,103,17716.7,30550
140,133,17766.7,30400
141,132,17766.7,30166.7
142,261,18066.7,29850
143,270,18116.7,29850
144,265,18100,29900
145,266,18100,29933.3
146,272,18133.3,29916.7
147,282,18200,29916.7
148,286,18216.7,29800
149,271,18133.3,29600
150,315,18450,29450
151,319,18483.3,29416.7
152,330,18650,29783.3
153,326,18600,29833.3
154,316,18450,29816.7
155,310,18383.3,29866.7
156,304,18350,29883.3
157,305,18350,29916.7
158,298,18316.7,29983.3
159,307,18366.7,30083.3
160,294,18300,30216.7
161,274,18133.3,30150
162,273,18133.3,30133.3
163,257,18033.3,30150
164,252,17966.7,30433.3
165,262,18083.3,30450
166,279,18183.3,30700
167,267,18100,30900
168,287,18216.7,30933.3
169,290,18266.7,30866.7
170,295,18300,30683.3
171,289,18266.7,30566.7
172,299,18316.7,30583.3
173,300,18316.7,30600
174,303,18333.3,30600
175,311,18383.3,30683.3
176,317,18466.7,30700
177,321,18533.3,30533.3
178,335,18716.7,30816.7
179,324,18566.7,31050
180,291,18266.7,31100
181,301,18316.7,31133.3
182,302,18316.7,31200
183,296,18300,31366.7
184,312,18383.3,31350
185,320,18516.7,31400
186,318,18466.7,31516.7
187,329,18616.7,31566.7
188,313,18400,31766.7
189,292,18283.3,32050
190,276,18150,31850
191,278,18166.7,31683.3
192,281,18183.3,31550
193,280,18183.3,31400
194,264,18083.3,31333.3
195,259,18033.3,31316.7
196,263,18083.3,31216.7
197,277,18166.7,31233.3
198,268,18100,31166.7
199,258,18033.3,31100
200,256,18016.7,31100
201,253,17983.3,31066.7
202,235,17892.8,31071.4
203,229,17882.8,31042.2
204,218,17864.4,31056.7
205,222,17866.7,31066.7
206,216,17860,31060.8
207,208,17850.6,31051.4
208,197,17845.8,31054.7
209,195,17841.9,31060.6
210,185,17830,31075.6
211,193,17839.7,31070.8
212,203,17850,31066.7
213,206,17850.3,31070.6
214,209,17852.8,31084.7
215,207,17850.3,31083.9
216,212,17857.2,31095.3
217,226,17878.3,31090.8
218,234,17891.4,31116.7
219,228,17879.4,31124.4
220,223,17869.2,31112.5
221,215,17859.7,31122.8
222,200,17848.9,31128.9
223,186,17830.3,31122.8
224,188,17833.1,31133.3
225,194,17841.4,31115.6
226,191,17835.6,31110.3
227,187,17830.8,31098.9
228,180,17818.3,31093.3
229,182,17820.8,31078.1
230,173,17808.1,31081.7
231,153,17783.3,31066.7
232,159,17789.7,31048.3
233,150,17782.5,31041.7
234,143,17776.7,31048.6
235,137,17768.6,31043.6
236,135,17768.1,31047.5
237,136,17768.3,31053.6
238,126,17756.9,31074.2
239,128,17757.2,31082.2
240,116,17749.2,31091.7
241,111,17745,31093.3
242,118,17750.3,31096.7
243,119,17750.6,31100
244,123,17756.4,31093.1
245,127,17756.9,31102.5
246,134,17766.9,31113.3
247,125,17756.7,31111.9
248,121,17753.1,31121.4
249,105,17733.3,31116.7
250,109,17735.6,31129.2
251,106,17733.3,31133.3
252,110,17741.1,31136.1
253,131,17760.3,31136.7
254,144,17776.7,31142.8
255,148,17781.9,31152.2
256,162,17793.6,31140.3
257,166,17798.1,31141.1
258,155,17783.9,31121.7
259,160,17791.4,31118.1
260,147,17781.4,31113.6
261,146,17780.6,31101.9
262,157,17787.8,31092.5
263,174,17808.6,31099.4
264,177,17815.3,31100.3
265,175,17812.5,31123.1
266,183,17820.8,31130
267,181,17820,31145.3
268,204,17850,31183.3
269,238,17900,31250
270,154,17783.3,31316.7
271,205,17850,31383.3
272,102,17683.3,31566.7
273,98,17650,31783.3
274,95,17616.7,32016.7
275,91,17550,31816.7
276,62,17316.7,31566.7
277,36,17016.7,31450
278,29,16916.7,31533.3
279,34,16950,31333.3
280,59,17300,31333.3
281,92,17600,31133.3
282,101,17683.3,31083.3
283,104,17733.1,31048.1
284,115,17748.6,31046.1
285,120,17752.5,31051.7
286,124,17756.7,31041.9
287,114,17748.3,31026.9
288,130,17758.9,31010.6
289,141,17774.2,31006.4
290,156,17785,31001.9
291,158,17789.4,31009.2
292,163,17794.2,31009.2
293,152,17783.3,31016.7
294,145,17780,31018.6
295,142,17775,31031.1
296,138,17769.2,31030.6
297,140,17771.7,31036.9
298,149,17782.5,31024.2
299,161,17793.6,31022.5
300,164,17796.4,31030.6
301,168,17801.7,31030.8
302,176,17814.4,31024.7
303,178,17816.7,31016.7
304,169,17802.2,31003.3
305,172,17806.7,31014.2
306,170,17804.7,31044.2
307,190,17833.3,31050
308,202,17850,31033.3
309,214,17859.2,31023.1
310,217,17863.9,31029.7
311,227,17879.4,31016.7
312,231,17884.4,31009.2
313,236,17893.6,31019.7
314,240,17912.8,31011.1
315,241,17915.3,31005.6
316,243,17927.5,31008.6
317,247,17934.4,31010.6
318,248,17936.1,31002.5
319,239,17910.6,30992.2
320,242,17916.7,30983.3
321,246,17933.6,30974.4
322,250,17944.2,30977.5
323,249,17938.9,30958.3
324,244,17932.5,30929.7
325,232,17884.7,30920.8
326,221,17866.4,30927.2
327,219,17865.3,30941.7
328,213,17858.6,30950
329,198,17846.4,30945.6
330,210,17855.3,30967.2
331,224,17869.4,30987.8
332,233,17885.8,30991.9
333,225,17877.2,31002.2
