order,city_id,x,y
0,3184,51150,113333
1,3140,51016.7,113533
2,3036,50716.7,113317
3,2987,50600,113617
4,2942,50466.7,113433
5,2904,50400,113250
6,2974,50566.7,112883
7,3175,51133.3,112083
8,3334,51583.3,111517
9,3228,51283.3,111667
10,3165,51100,111583
11,3408,51866.7,111983
12,3362,51666.7,112233
13,3453,52050,112467
14,3502,52216.7,111900
15,3489,52150,111733
16,3465,52083.3,111450
17,3567,52433.3,111783
18,3590,52516.7,111917
19,3738,53083.3,111783
20,3655,52783.3,111850
21,3628,52666.7,112200
22,3599,52583.3,112067
23,3640,52733.3,111550
24,3618,52633.3,111217
25,3570,52450,110833
26,3643,52750,110450
27,3723,53033.3,110333
28,3797,53350,110850
29,3791,53333.3,111167
30,3950,53983.3,111283
31,4045,54240.6,111256
32,4006,54130.3,111152
33,4026,54181.4,111151
34,4047,54251.1,111151
35,4020,54153.3,111276
36,4080,54385.6,111352
37,4035,54211.9,111366
38,4074,54356.7,111577
39,4058,54298.6,111453
40,3984,54069.2,111436
41,4005,54129.7,111568
42,3975,54036.9,111860
43,4057,54296.9,111804
44,4104,54472.8,111774
45,4075,54356.7,111714
46,4110,54509.2,111618
47,4103,54468.9,111618
48,4207,55175.6,111623
49,4168,54885.8,111791
50,4169,54887.2,111887
51,4126,54595.8,111921
52,4121,54580.6,111732
53,4106,54487.2,111492
54,4131,54639.4,111346
55,4019,54152.8,111430
56,4025,54181.4,111028
57,4051,54269.4,111029
58,4115,54533.3,110983
59,4040,54229.7,110863
60,4029,54182.2,110903
61,4010,54141.1,110754
62,4055,54284.2,110649
63,4034,54211.7,110603
64,4003,54124.7,110591
65,3929,53883.3,110667
66,4050,54267.8,110751
67,4096,54443.9,110762
68,4095,54443.6,110912
69,4108,54501.1,110558
70,4064,54332.2,110477
71,4060,54313.1,110604
72,4081,54395.6,110654
73,4092,54428.9,110635
74,4087,54416.7,110215
75,4079,54370,110271
76,4088,54416.7,110267
77,4100,54465,110183
78,4076,54361.9,110206
79,4071,54355,110080
80,4067,54340.3,109777
81,4073,54355.6,109652
82,4056,54296.9,109227
83,4062,54326.4,109100
84,4082,54399.7,109226
85,4030,54182.5,109776
86,4033,54203.6,110307
87,3860,53583.3,109617
88,3783,53283.3,110000
89,3891,53716.7,110000
90,3968,54025.3,109161
91,3973,54035.6,109475
92,4068,54347.5,109227
93,4002,54122.2,109026
94,4072,54355.3,108628
95,3985,54078.3,108253
96,3786,53300,108083
97,3803,53366.7,107817
98,3882,53683.3,107700
99,3852,53550,107867
100,4048,54266.7,107783
101,4036,54216.4,108052
102,3865,53600,107383
103,3871,53633.3,107550
104,3802,53366.7,107517
105,3795,53350,107333
106,3918,53833.3,107033
107,4136,54666.7,107117
108,3934,53916.7,106083
109,3976,54050,105783
110,3814,53416.7,105533
111,3832,53483.3,104983
112,3734,53083.3,104467
113,3711,53000,104300
114,3800,53366.7,104017
115,3822,53450,104083
116,3758,53200,103800
117,3627,52666.7,104533
118,3480,52133.3,104533
119,3439,52016.7,104067
120,3458,52066.7,104250
121,3495,52183.3,104833
122,3565,52433.3,105283
123,3469,52100,105750
124,3430,51966.7,105867
125,3520,52283.3,105667
126,3588,52516.7,106017
127,3530,52316.7,106100
128,3586,52500,106417
129,3532,52316.7,106567
130,3533,52333.3,106783
131,3637,52716.7,107350
132,3708,52983.3,107583
133,3658,52800,107467
134,3654,52783.3,107067
135,3662,52833.3,106883
136,3874,53650,106983
137,3837,53516.7,106867
138,3898,53750,106967
139,3785,53300,107050
140,3838,53516.7,107133
141,3784,53300,106967
142,3817,53433.3,106733
143,3844,53533.3,106317
144,3765,53216.7,106067
145,3766,53216.7,106400
146,3801,53366.7,106600
147,3777,53266.7,106700
148,3695,52933.3,106783
149,3612,52616.7,106650
150,3636,52716.7,106583
151,3660,52816.7,106500
152,3691,52916.7,106400
153,3735,53083.3,106067
154,3657,52800,106217
155,3717,53016.7,106000
156,3759,53200,105750
157,3679,52866.7,105783
158,3690,52916.7,105800
159,3653,52783.3,105917
160,3514,52266.7,105517
161,3583,52483.3,105717
162,3652,52783.3,105733
163,3622,52650,105733
164,3531,52316.7,106283
165,3623,52650,106333
166,3544,52366.7,106967
167,3578,52466.7,107400
168,3459,52066.7,107433
169,3445,52033.3,107550
170,3449,52050,107550
171,3512,52250,107500
172,3393,51800,107417
173,3412,51883.3,107600
174,3441,52016.7,107700
175,3394,51800,107850
176,3545,52366.7,108217
177,3624,52650,108017
178,3736,53083.3,107667
179,3634,52700,107700
180,3596,52566.7,107717
