order,city_id,x,y
0,31,12286.9,43355.6
1,36,12386.7,43334.7
2,34,12363.3,43189.2
3,33,12355.8,43156.4
4,38,12645,42973.3
5,37,12421.7,42895.6
6,35,12372.8,42711.4
7,32,12300,42433.3
8,30,12149.4,42477.5
9,29,12058.3,42195.6
10,21,11715.8,41836.1
11,14,11511.4,42106.4
12,10,11438.3,42057.2
13,1,11003.6,42102.5
14,2,11108.6,42373.9
15,4,11155.8,42712.5
16,3,11133.3,42885.8
17,5,11183.3,42933.3
18,6,11297.5,42853.3
19,7,11310.3,42929.4
20,8,11416.7,42983.3
21,9,11423.9,43000.3
22,12,11485.6,43187.2
23,11,11461.1,43252.8
24,19,11600,43150
25,18,11595,43148.1
26,17,11583.3,43150
27,16,11569.4,43136.7
28,13,11503.1,42855.3
29,15,11522.2,42841.9
30,20,11690.6,42686.7
31,23,11770.3,42651.9
32,26,11846.9,42660.6
33,25,11822.8,42673.6
34,22,11751.1,42814.4
35,24,11785.3,42884.4
36,28,11973.1,43026.1
37,27,11963.1,43290.6
