order,city_id,x,y
0,1364,4097.22,30347.5
1,1367,4114.72,30276.7
2,1343,4038.61,30267.2
3,1442,4253.33,30385.3
4,1410,4208.89,30396.1
5,1392,4182.22,30266.4
6,1294,3885.83,30620.3
7,1349,4050.56,30345.3
8,1381,4155.83,30489.4
9,1374,4147.78,30799.4
10,1454,4282.78,30745.6
11,1443,4266.67,31200
12,1357,4083.33,31166.7
13,1323,3983.33,31133.3
14,1315,3944.72,31171.7
15,1356,4073.89,31171.7
16,1168,3616.67,30583.3
17,1157,3588.61,30709.4
18,1054,3326.39,30764.2
19,1096,3383.33,30866.7
20,1175,3633.33,30783.3
21,1202,3683.33,30600
22,1174,3633.33,30666.7
23,845,2933.33,30716.7
24,730,2726.94,30565.3
25,729,2717.5,30632.5
26,559,2477.5,30515
27,581,2516.67,30533.3
28,602,2538.06,30616.7
29,562,2483.33,30700
30,622,2560.56,30739.2
31,560,2478.89,30663.6
32,561,2481.94,30675.6
33,550,2466.67,30700
34,535,2433.33,30783.3
35,440,2116.67,31050
36,362,1900,31116.7
37,348,1866.67,31133.3
38,319,1800,31083.3
39,333,1822.5,31132.2
40,275,1711.67,31106.9
41,273,1706.39,31155.8
42,274,1707.22,31180.3
43,285,1718.61,31161.4
44,218,1570.56,31175.3
45,219,1578.89,31148.3
46,220,1580.83,31132.2
47,212,1563.33,31121.1
48,195,1523.06,31107.8
49,188,1503.33,31109.2
50,196,1529.72,31130.6
51,257,1679.72,31116.1
52,288,1725,31111.7
53,291,1733.06,31113.9
54,236,1603.33,31141.4
55,217,1570.28,31065.3
56,213,1565,31145.8
57,197,1533.06,31155
58,190,1507.5,31148.9
59,194,1520,31156.7
60,221,1581.94,31147.8
61,206,1550,31150
62,192,1515.56,31127.5
63,230,1588.33,31143.1
64,229,1586.67,31174.2
65,256,1677.5,31158.1
66,263,1691.39,31103.9
67,314,1783.33,30966.7
68,318,1793.61,30978.3
69,327,1816.39,30951.9
70,341,1833.89,30870
71,361,1900,30883.3
72,413,2050,30900
73,468,2185.28,30976.4
74,449,2133.33,31000
75,441,2116.67,31133.3
76,477,2233.33,31466.7
77,489,2283.33,31633.3
78,501,2333.33,31700
79,551,2466.67,31750
80,563,2483.33,31750
81,747,2750,31466.7
82,748,2750,31500
83,733,2733.33,31483.3
84,772,2791.94,31467.5
85,819,2883.33,31283.3
86,804,2850,31283.3
87,872,3000,31250
88,954,3133.33,31366.7
89,919,3057.5,31221.7
90,1120,3462.22,30826.7
91,1035,3297.78,30955.3
92,1134,3509.17,31197.5
93,1257,3800,31183.3
94,1247,3776.67,31215.6
95,1070,3350,31133.3
96,950,3121.39,31076.9
97,952,3133.33,31100
98,907,3041.39,31166.1
99,936,3100,31100
100,920,3066.67,31100
101,921,3066.67,31150
102,894,3033.33,31300
103,895,3033.33,31333.3
104,789,2825.28,31254.7
105,827,2900,31716.7
106,1011,3266.67,31533.3
107,982,3200,31616.7
108,1113,3433.33,31833.3
109,1124,3483.33,31966.7
110,1135,3516.67,32050
111,1288,3883.33,32266.7
112,1382,4166.67,32266.7
113,1350,4066.67,32200
114,1176,3633.33,32133.3
115,1098,3383.33,32400
116,1099,3383.33,32600
117,1072,3350,32600
118,1097,3383.33,32366.7
119,965,3166.67,32266.7
120,1086,3366.67,32266.7
