order,city_id,x,y
0,4365,30897.2,30582.2
1,4412,30902.8,30601.9
2,4603,30938.9,30612.5
3,4623,30944.4,30558.3
4,4391,30900,30683.3
5,4584,30933.6,30733.9
6,4503,30918.1,30693.3
7,4413,30902.8,30723.6
8,4371,30898.6,30690.3
9,3952,30814.2,30724.7
10,3946,30813.3,30738.3
11,4121,30848.6,30709.7
12,3966,30816.7,30743.1
13,3811,30789.2,30725.6
14,3824,30790.8,30736.7
15,4000,30821.9,30715.8
16,3896,30803.3,30713.9
17,4017,30825.6,30713.3
18,4139,30851.4,30694.4
19,4075,30835.8,30684.2
20,4224,30867.5,30716.9
21,4455,30911.4,30780.6
22,4038,30829.2,30785.3
23,4346,30891.9,30797.5
24,3798,30784.4,30805
25,3839,30795,30793.3
26,3890,30802.5,30781.4
27,4023,30826.4,30777.5
28,4012,30824.4,30772.5
29,3992,30820.6,30815.8
30,3929,30810,30835.8
31,4153,30855.6,30832.2
32,4287,30882.5,30832.2
33,4331,30890,30827.8
34,4339,30891.4,30856.9
35,4469,30913.6,30840
36,3945,30813.1,30782.5
37,3926,30809.4,30662.8
38,3965,30816.7,30599.2
39,4009,30824.2,30607.8
40,4194,30865,30577.2
41,4112,30846.7,30544.4
42,4032,30828.1,30534.2
43,4267,30878.9,30437.5
44,4293,30883.1,30412.2
45,4379,30899.7,30406.4
46,4482,30916.4,30351.1
47,4361,30896.4,30349.7
48,4254,30876.1,30351.9
49,3848,30796.4,30361.4
50,3889,30802.5,30370.6
51,3902,30805,30366.9
52,3877,30800.6,30316.1
53,3884,30801.1,30299.2
54,4099,30843.6,30278.9
55,4101,30843.9,30223.3
56,3953,30815,30261.7
57,4029,30827.8,30248.1
58,3620,30747.2,30216.7
59,3369,30695.8,30165.3
60,3406,30705.6,30149.7
61,3342,30690.3,30130.6
62,3274,30675,30145.8
63,3324,30684.7,30084.7
64,3173,30650,30116.1
65,3513,30725,30133.6
66,3566,30734.7,30075
67,3368,30695.8,30072.2
68,3500,30720.8,30108.3
69,2946,30582.5,30069.4
70,2991,30597.2,30016.1
71,2998,30600,30019.4
72,3095,30627.8,29968.1
73,3164,30647.2,29997.2
74,3205,30656.4,30051.4
75,3227,30663.9,30075
76,3373,30697.2,30029.2
77,3405,30705.6,30008.3
78,3264,30670.8,29916.7
79,3133,30636.1,29918.1
80,3303,30683.3,29855.6
81,3958,30815.8,29808.9
82,3805,30787.2,29802.8
83,3708,30765.3,29892.2
84,3863,30800,29847.2
85,4042,30830.6,29857.2
86,4286,30882.2,29776.7
87,4169,30859.7,29687.2
88,3895,30802.8,29602.2
89,4003,30822.8,29620.8
90,4148,30853.6,29636.9
91,4207,30866.7,29716.7
92,4297,30883.3,29716.7
93,4369,30898.6,29743.3
94,4383,30900,29716.7
95,4382,30900,29683.3
96,4441,30909.2,29735
97,4601,30938.9,29739.7
98,4276,30880.8,29848.6
99,4191,30864.4,29818.6
100,4143,30852.8,29839.2
101,4123,30849.2,29876.9
102,4545,30929.7,29867.2
103,3959,30816.1,29960.8
104,4039,30829.7,29925
105,4119,30848.3,29928.3
106,3809,30788.6,29970.3
107,3751,30776.9,29953.9
108,4456,30911.7,30032.2
109,4474,30914.7,30076.1
110,4668,30954.4,30023.1
111,4576,30933.3,30033.3
112,4386,30900,30016.7
113,4261,30877.8,29995
114,4631,30945.8,29972.8
115,4507,30918.9,29949.2
116,4763,30977.2,29964.7
117,4643,30948.6,29959.4
118,4639,30947.8,29920.8
119,4804,30985.3,29931.1
120,4899,31005.3,29895.3
121,4948,31013.6,29805.3
122,5237,31062.2,29819.4
123,5507,31108.6,29785
124,5257,31066.7,29750
125,5339,31078.9,29723.1
126,5515,31111.4,29765
127,5762,31152.5,29850.3
128,5678,31140.6,29785.3
129,5640,31133.6,29820.3
130,5698,31143.6,29845.6
131,5899,31175.6,29878.3
132,5833,31165.6,29873.9
133,6045,31200,29916.7
134,6039,31198.1,29919.2
135,5842,31166.7,29866.7
136,5991,31187.8,29900.8
137,6060,31200.6,29883.3
138,5925,31179.7,29936.1
139,6079,31204.7,29959.2
140,6220,31232.2,29963.9
141,6509,31283.3,30016.7
142,6557,31290.3,30032.8
143,6706,31321.9,30060.8
144,6600,31300,30050
145,6394,31262.8,30029.7
146,6504,31281.7,30028.6
147,6469,31275,30009.2
148,6211,31229.4,30096.4
149,6411,31266.1,30125.8
150,6321,31249.7,30139.2
151,5969,31185,30116.7
152,5807,31161.7,30086.1
153,5652,31136.7,30190.6
154,5462,31100,30166.7
155,5224,31059.2,30093.6
156,5170,31050,30083.3
157,5075,31033.3,30115.6
158,5076,31033.3,30116.7
159,5171,31050,30150
160,5843,31166.7,30133.3
161,5820,31162.8,30187.8
162,5947,31183.1,30167.8
163,6132,31214.4,30153.1
164,5984,31186.4,30141.1
165,6437,31269.4,30166.7
166,6369,31258.3,30136.1
167,6363,31256.9,30095.3
168,6296,31243.6,30039.7
169,6280,31241.7,30083.6
170,6281,31241.7,30085.3
171,6248,31235,30085.8
172,6416,31266.7,30016.7
173,6274,31240.3,29968.6
174,6226,31233.3,29950
175,6286,31242.2,29966.4
176,6322,31250,30000
177,6134,31214.7,30025.8
178,6345,31253.3,30051.9
179,6228,31233.3,30080
180,6200,31227.8,30111.7
181,5347,31080,30103.3
182,5284,31068.6,30086.7
183,5363,31083.3,29983.3
184,5728,31148.1,29997.2
185,6032,31196.9,30050.8
186,6250,31235.6,30115.3
187,6378,31259.2,30056.4
188,6128,31213.9,30074.2
189,6258,31237.2,30133.3
190,6137,31215,30130.6
191,6473,31275.8,30061.7
192,6459,31273.3,30030.6
193,6406,31265.3,30018.3
194,6172,31221.9,29934.2
195,6118,31212.2,29924.7
196,6067,31202.2,29931.1
197,6002,31191.7,29911.9
198,5933,31180.6,29887.8
199,5112,31038.1,29826.9
200,4635,30946.4,29889.2
201,4762,30977.2,29927.2
202,4922,31009.4,29939.7
203,4852,30997.2,29949.7
204,4778,30982.2,29976.4
205,4529,30924.7,29990
206,5048,31028.1,29966.1
207,5199,31053.3,29940.8
208,4994,31018.6,29924.4
209,5108,31036.7,29912.8
210,5362,31083.3,29866.7
211,5280,31068.1,29834.4
212,4930,31010.6,29854.2
213,4837,30993.3,29783.6
214,4898,31004.7,29796.7
215,4893,31004.2,29720.8
216,4810,30986.7,29755
217,4716,30966.7,29766.7
218,4528,30924.7,29775.8
219,4445,30909.4,29759.2
220,4298,30883.3,29733.3
221,4784,30983.3,29766.7
222,4835,30992.5,29766.7
223,4765,30977.8,29763.3
224,4769,30978.6,29808.9
225,4758,30975.8,29836.1
226,4470,30913.9,29803.6
227,4384,30900,29766.7
228,4330,30890,29756.1
229,4255,30876.4,29878.1
230,4321,30887.8,29898.1
231,4423,30905,29870.6
232,4437,30907.8,29890.8
233,4628,30945.6,29852.5
234,5216,31057.8,29837.8
235,4797,30984.2,29879.4
236,4962,31015.6,29872.2
237,4830,30991.4,29830.3
238,4618,30943.1,29835.8
239,4596,30938.3,29806.1
240,4264,30878.6,29798.9
241,4385,30900,29783.3
242,4405,30901.7,29831.1
243,4150,30855,29789.2
244,4350,30893.6,29720.3
245,4250,30875,29761.4
246,4260,30877.8,29568.9
247,4649,30950,29416.7
248,4483,30916.7,29433.3
249,4050,30833.3,29383.3
250,3963,30816.7,29433.3
251,3962,30816.7,29283.3
252,4205,30866.7,29333.3
253,4128,30850,29300
254,4295,30883.3,29366.7
255,4484,30916.7,29450
256,4296,30883.3,29433.3
257,4572,30933.3,29483.3
258,4573,30933.3,29500
259,4705,30963.9,29552.8
260,4714,30966.7,29566.7
261,4715,30966.7,29616.7
262,4781,30982.8,29664.2
263,4970,31016.7,29633.3
264,4777,30982.2,29586.7
265,4634,30946.4,29629.7
266,4709,30966.1,29634.2
267,4487,30916.7,29600
268,4486,30916.7,29566.7
269,4564,30932.2,29603.9
270,4535,30926.1,29590.3
271,4575,30933.3,29583.3
272,4574,30933.3,29550
273,4713,30966.7,29550
274,4485,30916.7,29533.3
275,4051,30833.3,29500
276,4206,30866.7,29516.7
277,3716,30766.7,29433.3
278,4052,30833.3,29516.7
279,3855,30798.1,29569.4
280,3463,30716.7,29500
281,4127,30850,29283.3
282,4126,30850,29266.7
283,4049,30833.3,29266.7
284,3961,30816.7,29166.7
285,3778,30783.3,29100
286,4204,30866.7,28900
287,3960,30816.7,28950
288,4783,30983.3,28800
289,4782,30983.3,28600
290,5074,31033.3,28433.3
291,5256,31066.7,28433.3
292,5361,31083.3,28433.3
293,5360,31083.3,28083.3
294,5279,31068.1,27918.6
295,5394,31086.4,27895.8
296,6225,31233.3,27383.3
297,5841,31166.7,27250
298,5781,31156.7,27658.9
299,5875,31171.1,27673.3
300,6072,31203.1,27826.7
301,6820,31350,27233.3
302,6953,31400,27050
303,7009,31433.3,26966.7
304,5840,31166.7,27100
305,6819,31350,27100
306,6878,31366.7,27116.7
307,6952,31400,26883.3
308,7008,31433.3,26850
309,6951,31400,26633.3
310,7029,31450,26400
311,7057,31483.3,26433.3
312,7068,31500,26433.3
313,7046,31466.7,26450
314,7047,31466.7,26516.7
315,6950,31400,26500
316,7077,31516.7,26400
317,7084,31533.3,26300
318,7067,31500,26250
319,7102,31566.7,26200
320,7083,31533.3,26166.7
321,7126,31583.3,26116.7
322,7045,31466.7,26133.3
323,7125,31583.3,26100
324,7124,31583.3,26016.7
325,7146,31600,25916.7
326,7101,31566.7,25900
327,7066,31500,25533.3
328,7065,31500,25350
329,7075,31516.7,25133.3
330,7100,31566.7,25150
331,7076,31516.7,25200
332,1841,29616.7,26500
333,1489,29150,25783.3
334,1515,29183.3,25516.7
335,1528,29200,25516.7
336,1541,29216.7,25400
337,1660,29350,25383.3
338,1542,29216.7,25533.3
339,1529,29200,25533.3
340,1516,29183.3,25566.7
341,766,27066.7,27966.7
342,1053,28033.3,28650
343,1153,28350,28850
344,1154,28350,28866.7
345,1155,28350,28916.7
346,1162,28366.7,28933.3
347,1163,28366.7,28966.7
348,1148,28333.3,29116.7
349,1098,28151.4,30591.7
350,1080,28105.6,30600
351,1069,28077.8,30655.6
352,1058,28050,30683.3
353,1079,28100,30750
354,1075,28083.3,30783.3
355,1056,28033.3,30800
356,1017,27933.3,30783.3
357,1025,27950,30766.7
358,1019,27933.3,30833.3
359,1028,27950,30833.3
360,1018,27933.3,30816.7
361,1026,27950,30800
362,1009,27900,30783.3
363,1016,27916.7,30766.7
364,1004,27883.3,30750
365,1014,27916.7,30733.3
366,1037,27983.3,30783.3
367,1027,27950,30816.7
368,1021,27933.3,30866.7
369,1010,27900,30800
370,1015,27916.7,30750
371,1008,27900,30750
372,1000,27866.7,30800
373,997,27850,30833.3
374,988,27816.7,30733.3
375,993,27850,30716.7
376,991,27833.3,30733.3
377,1011,27900,30816.7
378,1012,27900,30850
379,1020,27933.3,30850
380,1033,27966.7,30833.3
381,1039,27983.3,30833.3
382,1032,27966.7,30800
383,1038,27983.3,30800
384,1029,27950,30850
385,1030,27950,30866.7
386,1041,27983.3,30866.7
387,1044,28000,30833.3
388,1040,27983.3,30850
389,1034,27966.7,30850
390,1043,28000,30816.7
391,1045,28005.6,30850
392,1057,28033.3,30816.7
393,1068,28066.7,30833.3
394,1073,28083.3,30725
395,1072,28083.3,30683.3
396,1066,28066.7,30683.3
397,1065,28065.3,30670.8
398,1047,28016.7,30683.3
399,1054,28033.3,30691.7
400,1048,28016.7,30700
401,1042,28000,30700
402,1035,27983.3,30716.7
403,1049,28016.7,30733.3
404,1067,28066.7,30766.7
405,1097,28150,30766.7
406,1060,28050,30783.3
407,1055,28033.3,30750
408,1063,28055.6,30713.9
409,1046,28011.1,30790.3
410,1050,28016.7,30800
411,1061,28050,30800
412,1064,28055.6,30822.2
413,1076,28097.2,30773.6
414,1093,28147.2,30766.7
415,1096,28150,30750
416,1094,28150,30679.2
417,1090,28133.3,30666.7
418,1101,28163.9,30625
419,1102,28166.7,30633.3
420,1121,28229.2,30650.8
421,1131,28250,30663.9
422,1132,28250,30666.7
423,1135,28266.7,30650
424,1133,28250,30683.3
425,1134,28250,30700
426,1136,28266.7,30683.3
427,1129,28250,30588.9
428,1118,28216.7,30616.7
429,1130,28250,30631.9
430,1128,28241.7,30617.2
431,1142,28300,30683.3
432,1149,28333.3,30616.7
433,1174,28400,30633.3
434,1179,28416.7,30600
435,1165,28366.7,30616.7
436,1164,28366.7,30600
437,1169,28383.3,30616.7
438,1168,28366.7,30716.7
439,1170,28383.3,30716.7
440,1176,28400,30733.3
441,1172,28388.9,30763.9
442,1173,28394.4,30802.8
443,1184,28416.7,30800
444,1189,28433.3,30800
445,1193,28444.4,30755.6
446,1199,28450,30783.3
447,1219,28494.4,30805.6
448,1192,28440.3,30765.3
449,1182,28416.7,30750
450,1161,28363.9,30758.3
451,1147,28324.2,30766.4
452,1143,28300,30700
453,1152,28333.3,30733.3
454,1158,28350,30683.3
455,1145,28316.7,30716.7
456,1157,28350,30666.7
457,1150,28333.3,30666.7
458,1166,28366.7,30650
459,1159,28350,30733.3
460,1175,28400,30683.3
461,1181,28416.7,30700
462,1196,28450,30666.7
463,1211,28483.3,30633.3
464,1212,28483.3,30650
465,1201,28466.7,30666.7
466,1253,28594.2,30716.1
467,1265,28618.6,30671.9
468,1248,28582.8,30663.1
469,1266,28621.9,30718.3
470,1282,28661.1,30733.1
471,1277,28648.6,30728.6
472,1286,28666.7,30750
473,1270,28633.3,30750
474,1268,28629.2,30726.4
475,1267,28623.9,30710
476,1259,28610,30704.2
477,1254,28595.8,30691.4
478,1239,28535,30662.2
479,1220,28500,30633.3
480,1227,28503.6,30651.9
