order,city_id,x,y
0,1223,23536.4,58401.4
1,1208,23524.2,58497.5
2,1209,23524.7,58506.7
3,1219,23533.3,58516.7
4,1187,23495.6,58501.7
5,1065,23399.7,58516.4
6,1031,23375.8,58515
7,1061,23398.1,58522.8
8,1098,23431.4,58552.2
9,1128,23450,58583.3
10,1106,23435.3,58562.5
11,1021,23366.1,58532.8
12,1004,23330.6,58581.7
13,1007,23333.9,58578.1
14,1002,23328.3,58595.6
15,1019,23359.2,58579.2
16,1009,23341.9,58581.1
17,947,23293.6,58530.3
18,1011,23344.2,58551.7
19,916,23264.7,58626.4
20,797,23183.9,58598.6
21,827,23203.9,58585.3
22,848,23216.7,58566.7
23,894,23245.8,58557.2
24,893,23244.4,58531.9
25,874,23232.8,58569.4
26,898,23250,58583.3
27,913,23261.9,58591.1
28,940,23287.8,58604.4
29,958,23299.7,58598.9
30,1025,23371.4,58640.6
31,1014,23352.5,58722.2
32,992,23316.7,58733.3
33,997,23322.2,58741.4
34,892,23243.9,58764.7
35,880,23236.1,58707.2
36,884,23237.8,58722.5
37,833,23207.8,58685.3
38,864,23226.1,58676.1
39,908,23258.3,58720.3
40,928,23278.9,58752.5
41,925,23271.4,58751.7
42,905,23255,58787.5
43,584,23040.8,58701.7
44,653,23081.9,58725.3
45,637,23071.7,58610.6
46,631,23066.7,58616.7
47,646,23076.1,58570.3
48,586,23041.1,58544.2
49,540,22966.7,58550
50,553,22983.3,58550
51,597,23046.1,58608.6
52,599,23046.9,58661.1
53,605,23050.6,58623.9
54,608,23052.5,58615.8
55,601,23048.1,58623.1
56,580,23030.8,58583.1
57,595,23045.8,58654.7
58,571,23019.4,58740
59,576,23024.4,58743.1
60,600,23047.5,58688.1
61,555,22983.3,58783.3
62,542,22966.7,58800
63,533,22950,58816.7
64,507,22906.7,58883.1
65,509,22911.7,58880.8
66,492,22880.6,58775
67,449,22766.7,58666.7
68,440,22759.2,58651.1
69,439,22755,58654.2
70,436,22733.3,58683.3
71,435,22733.3,58650
72,432,22724.2,58651.9
73,426,22705.3,58528.1
74,427,22712.2,58509.4
75,422,22683.3,58533.3
76,430,22716.7,58516.7
77,441,22764.2,58501.1
78,433,22728.3,58531.9
79,421,22683.3,58516.7
80,423,22690.3,58546.9
81,402,22633.3,58533.3
82,403,22633.3,58550
83,404,22633.3,58666.7
84,392,22612.5,58668.3
85,383,22583.6,58683.1
86,362,22550.6,58686.4
87,361,22550,58666.7
88,370,22566.7,58700
89,343,22500.8,58743.9
90,325,22433.3,58783.3
91,333,22451.9,58794.4
92,326,22435.6,58800.6
93,313,22393.3,58853.1
94,328,22446.1,58813.1
95,332,22450,58800
96,386,22598.6,58826.4
97,371,22566.7,59100
98,367,22558.9,59108.3
99,374,22567.8,59111.4
100,360,22549.7,59120.3
101,389,22603.1,59085
102,393,22614.4,59092.5
103,385,22590.3,59090.8
104,358,22546.9,59128.1
105,346,22509.7,59122.2
106,338,22478.3,59126.1
107,335,22470.3,59106.7
108,319,22420.3,59151.4
109,318,22416.1,59178.1
110,305,22243.1,59215.6
111,303,22219.7,59202.5
112,302,22192.8,59221.4
113,298,22163.6,59235
114,290,22109.7,59382.5
115,294,22126.1,59405
116,292,22118.1,59403.1
117,278,22005.8,59354.7
118,280,22016.1,59324.2
119,287,22081.7,59279.7
120,297,22140.6,59161.4
121,276,21700,58633.3
122,275,21600,58650
123,274,21583.3,58616.7
124,271,21400,58400
125,300,22168.6,58039.7
126,308,22299.4,58070
127,309,22370.3,58059.4
128,310,22374.7,58011.9
129,317,22410.3,58026.1
130,322,22428.6,58017.8
131,334,22466.7,57966.7
132,345,22505.3,58021.1
133,341,22498.6,58028.6
134,337,22473.9,58017.2
135,329,22447.2,58019.2
136,311,22382.2,58212.8
137,344,22502.2,58114.7
138,352,22525,58123.9
139,348,22516.7,58150
140,350,22522.5,58158.9
141,356,22545,58176.9
142,369,22563.6,58192.8
143,378,22572.8,58192.8
144,388,22602.5,58182.8
145,399,22626.4,58148.6
146,394,22615.3,58137.5
147,382,22580.3,58130.6
148,354,22538.6,58118.1
149,377,22569.2,58120
150,395,22615.8,58040.8
151,364,22552.2,58004.2
152,366,22558.9,58027.2
153,379,22577.5,58023.6
154,396,22616.1,57998.3
155,417,22666.7,57983.3
156,418,22666.7,58033.3
157,414,22660,58042.2
158,400,22626.7,58006.4
159,431,22720.6,57996.4
160,470,22803.9,58025
161,472,22808.1,57997.8
162,448,22766.7,58016.7
163,451,22776.7,58012.5
164,468,22800,58000
165,489,22861.4,58057.2
166,514,22918.6,58078.1
167,518,22927.5,58078.3
168,515,22921.9,58073.3
169,510,22912.2,58078.6
170,516,22923.6,58054.4
171,508,22911.7,58046.9
172,501,22898.9,58023.9
173,506,22900,58016.7
174,497,22886.1,58013.6
175,526,22945.6,58020.6
176,560,22993.9,58022.5
177,567,23016.1,58022.2
178,578,23026.4,57982.8
179,579,23028.1,58011.9
180,682,23098.3,58036.9
181,598,23046.7,57988.9
182,615,23060,57954.4
183,627,23065.8,57950
184,642,23073.3,57925.8
185,658,23083.3,57933.3
186,712,23116.7,57916.7
187,650,23077.8,57944.7
188,594,23045.6,57961.9
189,610,23054.7,57956.1
190,622,23062.5,57948.1
191,704,23108.1,57836.4
192,714,23118.1,57836.7
193,680,23096.1,57758.6
194,678,23094.2,57756.4
195,676,23092.8,57730.6
196,670,23089.4,57735
197,663,23085.6,57739.4
198,738,23140,57741.9
199,726,23126.4,57753.9
200,763,23156.9,57741.4
201,735,23138.6,57734.7
202,759,23152.2,57776.9
203,749,23146.1,57851.4
204,737,23139.7,57843.6
205,693,23104.4,57835.3
206,686,23100,57833.3
207,757,23150,57816.7
208,774,23166.9,57849.2
209,770,23161.7,57858.1
210,846,23215,57872.5
211,782,23174.2,57867.8
212,687,23101.7,57910
213,574,23021.7,57993.1
214,669,23088.9,58040.8
215,672,23090.8,58104.7
216,625,23063.6,58070.6
217,606,23051.1,58085.8
218,590,23042.8,58091.9
219,570,23016.9,58147.8
220,587,23041.4,58197.5
221,575,23022.5,58211.4
222,566,23011.7,58224.7
223,544,22975.6,58255.6
224,534,22961.1,58277.5
225,545,22978.6,58270.8
226,589,23042.5,58314.2
227,699,23107.2,58353.3
228,721,23121.1,58361.4
229,760,23152.8,58314.4
230,717,23119.2,58318.1
231,697,23105.8,58306.9
232,703,23107.8,58305.3
233,723,23125.3,58314.2
234,792,23181.4,58318.9
235,730,23135,58396.9
236,732,23137.2,58401.4
237,739,23140.3,58413.9
238,722,23123.6,58463.3
239,709,23114.4,58476.4
240,706,23112.5,58516.1
241,710,23115.6,58513.1
242,715,23118.1,58541.7
243,683,23098.3,58573.6
244,691,23103.3,58567.8
245,700,23107.2,58561.1
246,718,23119.2,58532.8
247,815,23194.2,58606.1
248,692,23104.2,58580.6
249,635,23070.3,58614.4
250,662,23084.4,58567.8
251,596,23046.1,58514.7
252,557,22986.9,58472.2
253,561,22995.6,58473.9
254,688,23101.7,58454.4
255,558,22987.5,58510.8
256,547,22981.1,58535.6
257,541,22966.7,58566.7
258,554,22983.3,58566.7
259,546,22978.6,58521.7
260,500,22896.4,58420.6
261,491,22876.9,58206.4
262,476,22817.8,58155.8
263,475,22816.7,58150
264,486,22841.9,58168.9
265,483,22831.7,58168.1
266,428,22714.2,58171.7
267,463,22797.8,58127.2
268,496,22883.3,58216.7
269,543,22969.4,58295.3
270,539,22966.7,58300
271,556,22985.8,58293.6
272,582,23033.6,58278.9
273,674,23091.7,58236.7
274,719,23119.7,58216.7
275,612,23056.4,58133.9
276,661,23084.2,58153.9
277,838,23210,58083.1
278,867,23227.2,58080
279,872,23229.7,58070.3
280,851,23217.2,58077.2
281,883,23236.9,58118.3
282,900,23251.1,58090.3
283,901,23251.1,58101.1
284,853,23219.4,58138.1
285,879,23235.6,58077.5
286,876,23233.6,58079.7
287,955,23298.6,58061.7
288,1018,23356.1,58047.8
289,1010,23344.2,58093.1
290,1024,23370,58109.4
291,1074,23412.2,58090
292,1110,23439.7,58208.3
293,1129,23450.3,58218.3
294,1148,23463.3,58301.7
295,1140,23458.3,58298.3
296,1159,23468.9,58276.9
297,1147,23462.8,58297.8
298,1137,23455.8,58304.7
299,1170,23482.2,58328.1
300,1150,23464.7,58268.3
301,1141,23458.6,58225.8
302,1177,23486.1,58200.3
303,1225,23539.2,58188.6
304,1255,23567.8,58123.3
305,1210,23525.8,58185.6
306,1251,23563.6,58250
307,1285,23614.2,58250.6
308,1300,23632.8,58248.1
309,1318,23680.3,58182.5
310,1316,23675.8,58141.9
311,1333,23702.8,58070.6
312,1325,23690,58106.1
313,1327,23698.6,58037.2
314,1336,23705.6,58015
315,1330,23700.6,58036.4
316,1322,23687.5,57983.6
317,1335,23704.2,57932.2
318,1337,23706.7,57905.6
319,1339,23709.2,57886.9
320,1309,23652.5,57893.9
321,1342,23715.8,57783.1
322,1340,23711.7,57802.2
323,1349,23720.3,57857.2
324,1341,23712.5,57834.2
325,1355,23733.3,57833.3
326,1380,23769.2,57765.3
327,1358,23740.6,57734.7
328,1352,23727.5,57744.2
329,1354,23733.3,57750
330,1347,23718.6,57760.3
331,1357,23739.7,57680.8
332,1367,23756.9,57652.2
333,1383,23771.1,57676.9
334,1372,23763.3,57651.7
335,1384,23774.2,57618.3
336,1411,23808.3,57549.2
337,1396,23786.4,57612.8
338,1382,23771.1,57634.7
339,1389,23780.3,57635.3
340,1394,23784.2,57616.4
341,1381,23770.8,57647.2
342,1359,23746.9,57620.3
343,1385,23774.7,57639.7
344,1386,23778.1,57644.2
345,1402,23793.6,57588.1
346,1397,23788.3,57604.7
347,1375,23766.7,57550
348,1395,23784.7,57522.2
349,1404,23796.7,57502.5
350,1421,23825.3,57484.7
351,1427,23833.3,57500
352,1426,23833.3,57491.4
353,1419,23824.2,57508.6
354,1398,23790.6,57537.2
355,1361,23749.7,57564.4
356,1338,23708.9,57605.3
357,1115,23444.2,57700.3
358,1175,23484.4,57687.2
359,1120,23445.8,57632.8
360,1100,23432.5,57635
361,1158,23468.1,57660.8
362,1133,23455,57662.8
363,1146,23462.5,57674.4
364,1153,23465.6,57666.1
365,1064,23399.4,57663.1
366,1047,23389.4,57662.8
367,1037,23381.9,57660.8
368,1035,23380,57662.8
369,1020,23360.6,57653.3
370,1016,23355,57632.5
371,994,23318.6,57576.7
372,798,23184.2,57490.8
373,832,23206.1,57562.5
374,807,23187.5,57563.9
375,826,23203.9,57562.2
376,970,23306.1,57531.1
377,956,23298.9,57534.7
378,957,23299.7,57529.4
379,965,23302.8,57550
380,961,23300.6,57545.3
381,844,23213.6,57459.4
382,841,23211.1,57455.3
383,801,23185.3,57411.7
384,849,23216.9,57402.5
385,809,23188.6,57386.4
386,820,23198.6,57373.1
387,816,23194.7,57371.1
388,834,23208.1,57381.4
389,921,23267.2,57397.5
390,976,23310,57321.9
391,943,23288.9,57328.9
392,860,23223.6,57323.1
393,863,23224.7,57322.2
394,855,23219.7,57314.4
395,866,23227.2,57329.4
396,919,23266.4,57267.8
397,920,23266.9,57278.3
398,899,23250.3,57286.1
399,890,23242.2,57301.7
400,781,23173.6,57318.3
401,767,23158.3,57339.2
402,787,23178.6,57318.1
403,837,23210,57338.6
404,859,23223.3,57333.9
405,856,23220,57332.8
406,806,23187.5,57317.2
407,896,23246.7,57373.6
408,1054,23392.8,57435
409,1050,23390.8,57424.4
410,1051,23391.1,57431.4
411,1042,23386.4,57422.2
412,1067,23400.3,57416.9
413,1082,23417.5,57429.7
414,1092,23425,57432.8
415,1077,23416.4,57426.7
416,1099,23431.7,57440.6
417,1167,23478.1,57442.8
418,1149,23464.7,57453.1
419,1207,23520,57486.9
420,1241,23551.4,57447.2
421,1242,23551.4,57473.6
422,1224,23537.8,57469.4
423,1250,23563.1,57444.2
424,1257,23572.8,57444.7
425,1181,23490.8,57453.9
426,1196,23507.8,57552.5
427,1249,23561.4,57556.7
428,1173,23483.9,57594.4
429,1172,23483.3,57600
430,1134,23455.6,57592.2
431,1127,23450,57600
432,1109,23438.1,57671.1
433,1117,23444.4,57653.9
434,1121,23447.2,57661.7
435,1144,23461.4,57665
436,1058,23396.4,57767.2
437,1118,23444.4,57804.4
438,1056,23394.4,57831.4
439,1032,23376.7,57822.5
440,934,23283.3,57833.3
441,938,23287.8,57830.3
442,939,23287.8,57920
443,945,23292.2,57975.6
444,964,23301.7,57986.4
445,951,23297.2,57981.7
446,950,23296.7,57975.3
447,941,23288.1,57970.6
448,984,23312.5,58006.7
449,986,23312.8,58004.4
450,995,23318.6,58019.2
451,990,23316.1,58074.4
452,1030,23374.4,58088.9
453,1116,23444.2,58127.8
454,1103,23433.9,58117.8
455,1138,23456.1,58103.1
456,1131,23450.8,58112.8
457,1168,23479.7,58085
458,1178,23487.8,58104.4
459,1184,23492.8,58042.2
460,1180,23490.6,58045.3
461,1156,23467.5,58101.4
462,1114,23443.6,58097.8
463,1239,23550.3,58022.2
464,1259,23575.3,58032.2
465,1268,23595,57993.1
466,1183,23492.8,57949.4
467,1195,23507.5,57918.6
468,1179,23488.1,57918.6
469,1136,23455.8,57888.3
470,1189,23496.1,57830.8
471,1200,23512.2,57844.7
472,1085,23418.9,57811.7
473,1046,23389.2,57837.2
474,930,23279.7,57922.2
475,1001,23327.2,57950.6
476,999,23324.4,57939.4
477,966,23302.8,58042.8
478,968,23305.6,58029.7
479,977,23310.6,58023.1
480,978,23310.8,58018.3
481,971,23307.2,58000.3
482,973,23308.9,57992.5
483,969,23305.8,57987.5
484,1027,23373.1,57972.8
485,1022,23366.7,58050
486,1017,23355.8,58038.3
487,1003,23330.6,58122.5
488,960,23300,58216.7
489,949,23296.4,58225.3
490,912,23261.9,58230.6
491,887,23239.7,58234.2
492,875,23233.3,58233.3
493,998,23323.9,58225.8
494,1005,23331.7,58226.1
495,1078,23416.4,58135.6
496,1071,23406.4,58126.4
497,1083,23417.5,58146.9
498,1096,23430,58131.1
499,1028,23373.6,58143.3
500,1062,23398.6,58137.8
501,1076,23412.5,58131.1
502,1093,23425.6,58095
503,1080,23416.7,58100
504,1043,23386.9,58100.3
505,972,23307.8,58060.8
506,1013,23351.7,58016.9
507,981,23311.7,57994.4
508,991,23316.7,58016.7
509,963,23301.4,58032.2
510,953,23298.1,57977.8
511,962,23301.1,57980
512,967,23303.9,57981.7
513,946,23293.6,57979.2
514,959,23300,57983.3
515,988,23314.2,58006.1
516,989,23315.8,58008.6
517,987,23313.9,58011.4
518,936,23284.2,58040.8
519,974,23309.4,58014.4
520,979,23311.4,58041.7
521,785,23176.9,57911.1
522,772,23165.6,57926.9
523,788,23178.6,57866.1
524,698,23107.2,57819.7
525,744,23142.8,57734.7
526,742,23141.1,57755.8
527,761,23154.7,57738.1
528,673,23091.1,57724.4
529,648,23077.5,57709.7
530,591,23043.9,57670.3
531,609,23053.3,57658.9
532,626,23065.8,57659.7
533,621,23062.2,57666.1
534,624,23063.3,57680.8
535,632,23067.8,57695.6
536,751,23147.2,57602.5
537,708,23114.4,57577.5
538,671,23090.6,57521.9
539,620,23062.2,57569.2
540,681,23098.1,57553.3
541,679,23095.3,57564.4
542,666,23087.2,57517.8
543,752,23148.3,57559.2
544,701,23107.5,57563.6
545,690,23102.5,57556.9
546,725,23126.4,57520.6
547,705,23112.5,57541.1
548,636,23071.4,57601.9
549,619,23061.4,57572.8
550,573,23020.6,57522.2
551,572,23020,57536.4
552,550,22983.3,57583.3
553,536,22966.7,57550
554,529,22950,57533.3
555,520,22933.3,57533.3
556,490,22866.7,57516.7
557,493,22883.3,57533.3
558,473,22816.7,57533.3
559,487,22850,57466.7
560,452,22783.3,57433.3
561,442,22766.7,57483.3
562,443,22766.7,57516.7
563,466,22800,57583.3
564,453,22783.3,57600
565,444,22766.7,57633.3
566,445,22766.7,57666.7
567,454,22783.3,57666.7
568,467,22800,57716.7
569,446,22766.7,57750
570,474,22816.7,57750
571,455,22783.3,57800
572,456,22783.3,57816.7
573,457,22783.3,57850
574,447,22766.7,57850
575,488,22850,57966.7
576,495,22883.3,57933.3
577,505,22900,57916.7
578,532,22950,57900
579,538,22966.7,57916.7
580,552,22983.3,57783.3
581,563,23003.3,57776.7
582,524,22933.3,57783.3
583,504,22900,57766.7
584,513,22916.7,57716.7
585,523,22933.3,57766.7
586,494,22883.3,57750
587,640,23072.2,57666.7
588,628,23066.1,57663.3
589,614,23060,57701.1
590,565,23011.4,57701.1
591,530,22950,57650
592,522,22933.3,57666.7
593,531,22950,57666.7
594,537,22966.7,57683.3
595,551,22983.3,57666.7
596,521,22933.3,57600
597,577,23025.3,57667.8
598,633,23068.6,57640.8
599,641,23072.5,57662.5
600,741,23140.8,57666.1
601,659,23083.6,57611.1
602,711,23116.7,57650
603,729,23133.6,57672.8
604,821,23199.4,57721.4
605,773,23166.7,57683.3
606,825,23202.8,57661.9
607,799,23185,57613.1
608,811,23189.2,57610
609,800,23185,57618.6
610,793,23181.9,57607.2
611,779,23172.5,57670.6
612,748,23145.3,57673.9
613,790,23180.8,57654.4
614,840,23210.8,57662.2
615,842,23211.4,57673.1
616,865,23226.9,57645
617,922,23268.9,57700.6
618,822,23200,57679.4
619,803,23185.6,57636.7
620,810,23188.9,57631.7
621,802,23185.6,57626.1
622,755,23149.7,57529.4
623,724,23125.6,57568.1
624,762,23156.1,57540
625,740,23140.6,57471.9
626,771,23165.3,57483.6
627,745,23143.3,57564.4
628,702,23107.8,57559.2
629,644,23074.2,57550
630,657,23083.3,57516.7
631,647,23076.4,57535.8
632,643,23073.6,57538.6
633,665,23086.9,57555.6
634,694,23104.7,57558.9
635,814,23191.9,57557.5
636,808,23188.1,57574.2
637,885,23239.2,57535.3
638,868,23228.1,57559.4
639,839,23210.3,57555.3
640,933,23281.9,57464.4
641,980,23311.7,57478.9
642,927,23272.5,57456.7
643,937,23284.7,57469.2
644,850,23216.9,57505.3
645,828,23204.2,57511.4
646,817,23195.6,57557.5
647,829,23204.4,57525.6
648,769,23158.6,57545.6
649,728,23132.5,57560.3
650,716,23118.9,57577.5
651,750,23147.2,57517.5
652,677,23093.9,57430.6
653,588,23042.5,57448.1
654,607,23052.5,57410.3
655,765,23158.1,57298.9
656,791,23181.4,57296.7
657,758,23151.4,57341.1
658,766,23158.1,57301.9
659,764,23157.2,57347.8
660,743,23142.2,57447.2
661,713,23118.1,57449.7
662,780,23173.1,57430.6
663,852,23219.2,57441.4
664,904,23252.8,57340.6
665,897,23247.5,57317.2
666,911,23261.1,57282.2
667,873,23232.2,57286.9
668,858,23222.8,57302.8
669,907,23256.4,57299.7
670,983,23312.5,57230.8
671,917,23265.3,57210.3
672,954,23298.6,57168.6
673,889,23240.6,57195
674,753,23148.6,57206.7
675,783,23175,57200.8
676,720,23120.6,57283.1
677,736,23139.2,57312.2
678,689,23101.9,57310.8
679,655,23083.3,57280.8
680,623,23063.1,57264.7
681,685,23100,57161.7
682,651,23079.7,57106.4
683,613,23059.4,57130
684,585,23041.1,57142.8
685,568,23016.7,57166.7
686,548,22983.3,57133.3
687,549,22983.3,57150
688,503,22900,57250
689,511,22916.7,57250
690,527,22950,57266.7
691,512,22916.7,57316.7
692,562,23000,57316.7
693,535,22966.7,57300
694,528,22950,57283.3
695,519,22933.3,57266.7
696,656,23083.3,57300
697,664,23086.4,57298.1
698,813,23191.4,57211.7
699,819,23198.3,57206.7
700,778,23170.3,57152.2
701,727,23130.3,57083.6
702,639,23071.9,57131.1
703,734,23137.8,57085.6
704,695,23105.3,57069.2
705,684,23100,57050
706,847,23216.1,57148.1
707,877,23233.9,57129.7
708,878,23234.2,57039.4
709,861,23224.2,57037.5
710,902,23252.5,57045.3
711,985,23312.8,57031.1
712,1006,23332.2,57028.3
713,996,23321.9,57028.1
714,948,23294.7,57008.3
715,1012,23350,57026.7
716,1044,23388.1,57035.8
717,1055,23393.3,57032.5
718,1053,23392.8,56985.3
719,1057,23395.8,56984.4
720,1029,23374.4,56961.9
721,1070,23403.3,56887.2
722,1034,23378.9,56877.5
723,1126,23450,56883.3
724,1163,23473.1,56888.6
725,1204,23516.7,56916.7
726,1293,23621.1,56939.2
727,1296,23626.9,56952.8
728,1312,23665,56926.1
729,1287,23616.4,56956.9
730,1334,23703.1,56908.1
731,1345,23716.7,56900
732,1344,23716.1,56905
733,1350,23721.4,56904.7
734,1343,23716.1,56888.6
735,1320,23683.3,56900
736,1302,23633.3,56800
737,1303,23636.7,56804.4
738,1332,23701.9,56752.2
739,1324,23688.1,56755.6
740,1353,23733.3,56766.7
741,1369,23760,56779.2
742,1412,23808.6,56771.4
743,1433,23843.3,56782.5
744,1406,23800,56766.7
745,1470,23888.9,56734.4
746,1491,23919.4,56756.4
747,1488,23918.1,56729.7
748,1485,23915.8,56714.2
749,1493,23920.8,56694.7
750,1486,23916.7,56666.7
751,1465,23883.3,56650
752,1534,24007.5,56741.4
753,1548,24045.3,56783.6
754,1557,24072.2,56781.7
755,1570,24117.2,56800
756,1537,24015,56752.8
757,1535,24011.7,56696.1
758,1528,23993.1,56650.6
759,1549,24048.9,56566.9
760,1533,24004.4,56510.6
761,1526,23988.3,56485.8
762,1523,23984.7,56494.2
763,1540,24016.7,56466.7
764,1556,24066.7,56416.7
765,1567,24100,56433.3
766,1563,24083.3,56466.7
767,1577,24150,56416.7
768,1578,24150,56433.3
769,1566,24100,56416.7
770,1568,24100,56450
771,1576,24150,56400
772,1555,24066.7,56383.3
773,1521,23983.6,56410
774,1508,23946.1,56390.8
775,1495,23924.2,56402.5
776,1468,23883.9,56420.8
777,1461,23879.2,56382.2
778,1416,23818.6,56396.4
779,1432,23840.8,56343.6
780,1446,23856.1,56349.7
781,1454,23861.7,56374.2
782,1460,23878.3,56376.1
783,1501,23933.1,56347.8
784,1459,23875.8,56412.5
785,1478,23900,56400
786,1472,23894.4,56444.4
787,1483,23907.5,56405.6
788,1504,23933.9,56420
789,1496,23927.2,56411.4
790,1498,23929.2,56392.8
791,1511,23955.8,56438.9
792,1522,23984.2,56489.7
793,1505,23940.3,56564.4
794,1492,23920.8,56553.3
795,1500,23932.8,56550.6
796,1490,23919.4,56565.8
797,1480,23902.5,56523.3
798,1469,23884.2,56536.7
799,1475,23896.4,56565
800,1444,23855.3,56556.1
801,1434,23844.4,56565.8
802,1414,23814.7,56613.1
803,1387,23779.7,56621.1
804,1417,23820.3,56608.6
805,1438,23850,56683.3
806,1452,23860.3,56641.7
807,1424,23831.1,56629.2
808,1390,23783.3,56600
809,1379,23769.2,56630
810,1378,23768.6,56649.4
811,1371,23762.5,56679.7
812,1401,23792.2,56695.3
813,1392,23783.6,56718.6
814,1374,23764.4,56661.1
815,1377,23767.8,56670
816,1365,23752.5,56683.6
817,1306,23643.9,56644.4
818,1262,23581.4,56645.8
819,1235,23548.3,56781.1
820,1188,23496.1,56830.6
821,1154,23465.8,56794.4
822,1125,23450,56783.3
823,1079,23416.7,56783.3
824,1090,23423.3,56762.5
825,1104,23435.3,56741.1
826,1087,23421.1,56724.2
827,1102,23433.3,56633.3
828,1097,23431.4,56626.7
829,1155,23466.7,56650
830,1162,23471.9,56656.1
831,1226,23540.3,56695
832,1066,23400,56860
833,1040,23384.7,56870.6
834,1038,23383.3,56918.9
835,1026,23372.5,56949.7
836,1045,23388.6,56914.4
837,1182,23492.2,57006.1
838,1185,23493.1,57014.2
839,1164,23474.2,57019.7
840,1135,23455.8,57033.6
841,1063,23399.4,56997.5
842,1036,23381.9,57013.9
843,1041,23385.3,57021.4
