order,city_id,x,y
0,108,25550,51433.3
1,107,25549.7,51431.9
2,105,25538.9,51408.3
3,106,25545.8,51387.5
4,97,25492.2,51400.3
5,95,25483.3,51383.3
6,93,25478.1,51362.5
7,96,25490.6,51373.6
8,92,25469.7,51397.5
9,88,25440.8,51378.1
10,91,25459.2,51316.7
11,103,25531.9,51304.4
12,102,25510.6,51242.2
13,87,25433.3,51220
14,109,25560.3,51158.6
15,113,25585.6,51151.4
16,114,25609.4,51092.2
17,119,25666.9,51174.4
18,122,25696.1,51260.8
19,118,25650,51372.2
20,116,25622.5,51454.4
21,115,25610.3,51475.3
22,117,25645.8,51450
23,121,25686.4,51468.9
24,120,25683.9,51505.8
25,123,25700.8,51584.7
26,124,25708.3,51591.7
27,128,25734.7,51547.5
28,133,25772.2,51483.3
29,135,25779.2,51449.7
30,129,25751.1,51449.2
31,131,25758.3,51395.8
32,136,25793.3,51409.4
33,143,25839.2,51465.3
34,148,25857.5,51441.4
35,160,25944.7,51456.4
36,166,25983.3,51400
37,171,26021.7,51366.9
38,170,26016.7,51333.3
39,167,25983.6,51328.1
40,168,26000.3,51294.4
41,165,25966.7,51283.3
42,159,25937.5,51313.3
43,162,25951.7,51349.7
44,158,25928.3,51337.5
45,155,25888.1,51386.4
46,151,25871.9,51354.7
47,147,25857.5,51298.9
48,152,25872.5,51258.3
49,141,25829.7,51245.3
50,144,25847.8,51205.8
51,150,25867.8,51205.6
52,153,25880.8,51221.4
53,154,25883.1,51185.3
54,157,25904.2,51201.7
55,173,26033.3,51166.7
56,174,26033.6,51163.9
57,175,26033.6,51200.3
58,184,26077.2,51222.2
59,177,26050,51250
60,181,26067.2,51258.6
61,178,26050.3,51297.5
62,180,26055,51316.1
63,185,26078.1,51361.7
64,193,26133.3,51300
65,188,26108.1,51244.7
66,191,26123.6,51222.8
67,192,26133.3,51216.7
68,189,26116.7,51216.7
69,190,26123.6,51169.2
70,194,26150.3,51108.1
71,187,26099.7,51161.1
72,186,26083.6,51147.2
73,183,26076.7,51166.9
74,179,26050.6,51135.8
75,172,26033.3,51116.7
76,182,26074.7,51083.6
77,176,26048.9,51056.9
78,169,26008.6,51083.6
79,164,25958.3,51099.4
80,163,25957.8,51075.3
81,161,25950,51066.7
82,156,25900,51000
83,145,25850,51033.3
84,149,25866.7,51066.7
85,146,25856.7,51083.3
86,139,25823.6,51152.5
87,138,25816.7,51133.3
88,142,25833.3,51072.2
89,140,25826.7,51043.9
90,137,25808.3,51060.6
91,134,25775.8,51023.1
92,132,25765.3,51019.7
93,126,25717.5,51057.8
94,125,25716.7,51050
95,127,25723.1,51004.2
96,130,25751.9,50920.8
97,111,25567.5,50958.9
98,104,25533.3,50977.2
99,101,25500.8,50980.6
100,99,25495,50965.3
101,94,25480.6,50938.9
102,90,25451.4,50925
103,89,25444.4,50958.3
104,82,25404.7,51073.1
105,62,25311.9,51003.1
106,59,25298.6,51001.7
107,36,25266.7,50969.2
108,63,25313.9,50883.3
109,98,25495,50846.7
110,86,25429.7,50785.8
111,85,25419.4,50793.6
112,65,25316.7,50766.7
113,20,25214.2,50807.2
114,1,24748.3,50840
115,6,25010,51039.4
116,8,25067.8,51077.5
117,16,25168.9,51086.4
118,13,25158.3,51163.6
119,23,25224.2,51174.4
120,25,25234.2,51203.1
121,71,25339.2,51173.3
122,80,25400,51183.3
123,76,25368.6,51226.4
124,75,25363.6,51281.1
125,78,25377.8,51294.7
126,72,25340.6,51293.6
127,74,25358.9,51333.6
128,69,25326.7,51350.3
129,60,25300.8,51394.4
130,57,25291.9,51424.4
131,45,25279.2,51445.6
132,37,25266.7,51483.3
133,27,25235.6,51495.6
134,22,25223.3,51451.7
135,29,25243.1,51452.5
136,28,25242.8,51428.9
137,33,25256.9,51398.9
138,18,25210.8,51394.2
139,21,25214.4,51378.9
140,24,25233.3,51333.3
141,26,25235.6,51330
142,17,25173.9,51269.4
143,14,25162.2,51220.8
144,11,25121.9,51218.3
145,7,25030.8,51275.3
146,4,24904.4,51175
147,2,24758.9,51211.9
148,3,24827.2,51394.7
149,5,24996.1,51548.9
150,10,25103.3,51521.7
151,9,25100,51516.7
152,12,25150.8,51537.8
153,15,25167.8,51606.9
154,19,25211.4,51619.2
155,30,25252.5,51559.2
156,32,25253.9,51549.7
157,31,25253.9,51535.3
158,35,25265.8,51545.3
159,42,25277.2,51547.8
160,44,25278.3,51541.4
161,49,25283.6,51546.7
162,50,25284.7,51555.3
163,55,25288.1,51546.7
164,54,25287.5,51537.8
165,52,25286.1,51534.2
166,53,25286.7,51533.3
167,46,25281.1,51535
168,48,25283.3,51533.3
169,34,25263.6,51516.4
170,39,25270.8,51505.8
171,40,25270.8,51523.1
172,38,25270.6,51532.8
173,41,25275.8,51533.6
174,43,25278.3,51525.6
175,56,25290.8,51528.3
176,58,25292.5,51520.8
177,47,25281.4,51512.5
178,51,25286.1,51504.2
179,61,25306.9,51507.8
180,67,25322.5,51507.8
181,73,25341.9,51507.5
182,66,25320.6,51495.6
183,68,25325.3,51470
184,64,25315.3,51438.6
185,70,25337.5,51425
186,77,25374.4,51436.7
187,79,25396.9,51422.5
188,81,25400,51425
189,83,25416.9,51403.9
190,84,25416.9,51457.8
191,100,25497.5,51485.3
192,110,25566.9,51484.7
193,112,25574.7,51486.4
